Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
cereal,NN,0,0,NN,N,Y,N,N,B1,B1,,True
cerebellar,NN,0,0,NN,N,N,N,N,C3,NN,,False
cerebellum,NN,0,6,science,N,N,N,N,C2,NN,,True
cerebral,NN,0,0,NN,N,N,N,N,B2,C1,,False
cerebrate,NN,0,0,NN,N,N,N,N,C5,NN,,True
cerebrospinal,NN,0,0,NN,N,N,N,N,C4,NN,,False
cerebrovascular,NN,0,0,NN,N,N,N,N,C4,NN,,False
cerebrum,NN,0,6,science,N,N,N,N,NN,NN,,True
ceremonial,NN,0,4,social_studies,N,Y,N,N,B2,B2,,True
ceremonially,NN,0,0,NN,N,N,N,N,C5,NN,,False
ceremonious,NN,0,0,NN,N,N,N,N,C4,NN,,False
ceremoniously,NN,0,0,NN,N,N,N,N,C3,NN,,False
ceremony,B1,3000,0,NN,N,N,N,N,A3,A3,,True
cerise,NN,0,0,NN,N,N,N,N,C3,C2,,True
cero,NN,0,0,NN,N,N,N,N,C5,NN,,True
cert,NN,0,0,NN,N,N,N,N,C3,C2,,True
certain,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
certainly,A2,3000,0,NN,N,N,N,N,A1,A1,,False
certainty,B2,5000,0,NN,N,Y,N,Y,B1,B1,,True
certifiable,NN,0,0,NN,N,N,N,N,C4,NN,,False
certificate,B2,5000,0,NN,N,N,Y,Y,A4,B1,,True
certification,NN,0,9,science,N,N,Y,Y,B2,B2,,True
certify,NN,0,9,general,N,N,Y,Y,B1,B1,,True
certiorari,NN,0,0,NN,N,N,N,N,C3,NN,,True
certitude,NN,0,0,NN,N,N,N,N,C2,C2,,True
cerulein,NN,0,0,NN,N,N,N,N,C4,NN,,False
cervical,NN,0,0,NN,N,N,N,N,B3,B3,,False
cervix,NN,0,9,science,N,N,N,N,C1,C1,,True
cesarean,NN,0,0,NN,N,N,N,N,C5,C2,,True
cesium,NN,0,9,science,N,N,N,N,C4,NN,,True
cessation,NN,0,0,NN,N,N,N,N,B3,B3,,True
cession,NN,0,6,social_studies,N,N,N,N,C4,NN,,True
cesspool,NN,0,0,NN,N,N,N,N,C3,C2,,True
cetacean,NN,0,0,NN,N,N,N,N,C2,NN,,True
chabazite,NN,0,0,NN,N,N,N,N,C4,NN,,True
chad,NN,0,0,NN,N,N,N,N,C2,C1,,True
chafe,NN,0,0,NN,N,N,N,N,C1,C2,,True
chaff,NN,0,0,NN,N,N,N,N,C2,C2,,True
chaffinch,NN,0,0,NN,N,N,N,N,C3,C2,,True
chagrin,NN,0,0,NN,N,N,N,N,C1,C1,,True
chain,B1,3000,0,NN,Y,N,N,N,A2,A2,,True
chainmail,NN,0,0,NN,N,N,N,N,C4,NN,,False
chainsaw,NN,0,0,NN,N,N,N,N,C2,C1,,True
chair,A1,3000,0,NN,N,N,N,N,A2,A2,,True
chairlift,NN,0,0,NN,N,N,N,N,C3,NN,,True
chairman,B2,3000,4,social_studies,N,N,N,N,A2,A2,,True
chairmanship,NN,0,0,NN,N,N,N,N,C1,B3,,True
chairperson,NN,0,9,social_studies,N,N,Y,N,C1,C1,,True
chairwoman,NN,0,0,NN,N,N,N,N,C2,C2,,True
chaise,NN,0,0,NN,N,N,N,N,C2,NN,,True
chalcedony,NN,0,0,NN,N,N,N,N,C4,NN,,True
chaldean,NN,0,9,social_studies,N,N,N,N,NN,NN,,True
chalet,NN,0,0,NN,N,N,N,N,C1,C1,,True
chalice,NN,0,0,NN,N,N,N,N,C2,C3,,True
chalk,NN,0,0,NN,N,N,N,N,B2,B2,,True
chalkboard,NN,0,0,NN,N,N,N,N,C3,C1,,True
chalky,NN,0,0,NN,N,N,N,N,C2,NN,,True
challenge,B1,3000,3,general,Y,N,N,N,A1,A1,,True
challenger,NN,0,0,NN,N,N,N,N,B2,B1,,True
challenging,B2,5000,0,NN,N,N,N,N,NN,NN,,False
challengingly,NN,0,0,NN,N,N,N,N,C4,NN,,False
chamber,C1,5000,0,NN,N,N,N,N,A3,A3,,True
chamberlain,NN,0,0,NN,N,N,N,N,C3,NN,,True
chambermaid,NN,0,0,NN,N,N,N,N,C3,NN,,True
chameleon,NN,0,3,science,N,N,N,N,C2,C1,,True
chamfer,NN,0,0,NN,N,N,N,N,C3,C3,,True
chamois,NN,0,0,NN,N,N,N,N,C2,NN,,True
chamomile,NN,0,0,NN,N,N,N,N,C2,C2,,True
champ,NN,0,0,NN,N,N,N,N,B3,B2,,True
champagne,NN,0,0,NN,N,N,N,N,B1,B1,,True
champion,B1,3000,0,NN,N,N,N,N,A3,A3,,True
championship,B2,5000,0,NN,N,N,N,N,A3,A3,,True
chance,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
chancel,NN,0,0,NN,N,N,N,N,C2,NN,,True
chancellor,NN,0,6,social_studies,N,N,N,Y,B3,B1,,True
chancellorship,NN,0,0,NN,N,N,N,N,C4,NN,,True
chancery,NN,0,0,NN,N,N,N,N,C3,NN,,True
chancy,NN,0,0,NN,N,N,N,N,C4,NN,,True
chandelier,NN,0,0,NN,N,N,N,N,C1,C1,,True
chandler,NN,0,0,NN,N,N,N,N,C3,NN,,True
change,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
changeable,NN,0,0,NN,N,N,N,N,C1,C2,,False
changeless,NN,0,0,NN,N,N,N,N,C4,NN,,False
changeling,NN,0,0,NN,N,N,N,N,C4,NN,,True
changeover,NN,0,0,NN,N,N,N,N,C2,C1,,True
changer,NN,0,0,NN,N,N,N,N,C2,C1,,True
channel,B1,3000,0,NN,Y,N,N,N,A2,A2,,True
chanson,NN,0,0,NN,N,N,N,N,C2,NN,,True
chant,NN,0,0,NN,N,N,N,N,B1,B1,,True
chanterelle,NN,0,0,NN,N,N,N,N,C5,C3,,True
chantry,NN,0,0,NN,N,N,N,N,C4,NN,,True
chaos,C1,5000,6,social_studies,N,N,N,Y,B1,B1,,True
chaotic,NN,0,0,NN,N,N,N,N,B2,B2,,False
chaotically,NN,0,0,NN,N,N,N,N,C4,NN,,False
chap,NN,0,0,NN,N,N,N,N,B1,B1,,True
chapbooks,NN,0,0,NN,N,Y,N,N,NN,NN,,False
chapel,NN,0,0,NN,N,N,N,N,B1,B1,,True
chaperon,NN,0,0,NN,N,N,N,N,C2,C1,,True
chaperone,NN,0,0,NN,N,N,N,N,C3,C2,,True
chaplain,NN,0,0,NN,N,N,N,N,B3,B2,,True
chaplaincy,NN,0,0,NN,N,N,N,N,C4,C3,,True
chapman,NN,0,0,NN,N,N,N,N,C2,C3,,True
chappie,NN,0,0,NN,N,N,N,N,C3,C2,,False
chapter,B1,3000,0,NN,Y,N,N,N,A2,A2,,True
char,NN,0,0,NN,N,N,N,N,B3,B3,,True
character,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
characteristic,B2,3000,3,general,Y,N,N,N,A2,A3,,True
characteristically,NN,0,0,NN,N,N,N,N,B3,C2,,False
characterization,NN,0,6,general,N,N,N,N,A4,A4,,True
characterize,C1,5000,6,general,N,N,N,N,A3,A3,,True
characterless,NN,0,0,NN,N,N,N,N,C3,NN,,False
charade,NN,0,0,NN,N,N,N,N,C1,C1,,True
charcoal,NN,0,6,science,N,N,N,N,B2,B2,,True
chard,NN,0,0,NN,N,N,N,N,C3,C2,,True
chardonnay,NN,0,0,NN,N,N,N,N,C3,C2,,True
charge,B1,3000,0,NN,Y,N,N,N,A1,A1,,True
chargeable,NN,0,0,NN,N,N,N,N,C2,C2,,False
charger,NN,0,0,NN,N,N,N,N,C1,C1,,True
chariot,NN,0,0,NN,N,N,N,N,C1,C1,,True
charioteer,NN,0,0,NN,N,N,N,N,C4,NN,,True
charisma,NN,0,0,NN,N,N,N,N,B3,B2,,True
charismatic,NN,0,0,NN,N,Y,N,N,B2,B2,,True
charitable,NN,0,9,social_studies,N,N,Y,Y,B2,B2,,True
charitably,NN,0,0,NN,N,N,N,N,C3,C3,,False
charity,A2,3000,0,NN,N,N,N,N,A3,A3,,True
charlatan,NN,0,0,NN,N,N,N,N,C2,C2,,True
charles,NN,0,0,NN,N,Y,N,N,NN,NN,,True
charlotte,NN,0,0,NN,N,N,N,N,C3,C2,,True
charm,C1,5000,0,NN,N,N,N,N,A3,A3,,True
charmer,NN,0,0,NN,N,N,N,N,C2,C2,,True
charming,B2,5000,0,NN,N,N,N,N,NN,NN,,False
charmingly,NN,0,0,NN,N,N,N,N,C2,NN,,False
charmless,NN,0,0,NN,N,N,N,N,C4,NN,,False
charnel,NN,0,0,NN,N,N,N,N,C4,NN,,True
chart,A1,3000,1,general,Y,N,N,N,A2,A3,,True
charter,C1,5000,5,social_studies,N,Y,N,Y,B1,A4,,True
charterer,NN,0,0,NN,N,N,N,N,C4,NN,,True
chartreuse,NN,0,0,NN,N,N,N,N,C3,NN,,True
charwoman,NN,0,0,NN,N,N,N,N,C4,NN,,True
chary,NN,0,0,NN,N,N,N,N,C4,NN,,False
chase,B2,5000,0,NN,N,N,N,N,A3,A3,,True
chaser,NN,0,0,NN,N,N,N,N,C2,C1,,True
chasm,NN,0,0,NN,N,N,N,N,C1,C1,,True
chassis,NN,0,0,NN,N,N,N,N,C1,C1,,True
chaste,NN,0,0,NN,N,N,N,N,C2,C3,,False
chastely,NN,0,0,NN,N,N,N,N,C4,NN,,False
chasten,NN,0,0,NN,N,N,N,N,C2,C3,,True
chastise,NN,0,0,NN,N,N,N,N,C1,C1,,True
chastisement,NN,0,0,NN,N,N,N,N,C3,NN,,True
chastity,NN,0,0,NN,N,N,N,N,C1,C2,,True
chat,A2,3000,0,NN,N,N,N,N,A3,A3,,True
chateau,NN,0,0,NN,N,N,N,N,C1,C1,,True
chatelaine,NN,0,0,NN,N,N,N,N,C5,NN,,True
chatroom,NN,0,0,NN,N,N,N,N,C5,C2,,True
chattel,NN,0,0,NN,N,N,N,N,C2,C2,,True
chatter,NN,0,0,NN,N,N,N,N,B2,B2,,True
chatty,NN,0,0,NN,N,N,N,N,C1,C1,,True
chauffeur,NN,0,0,NN,N,N,N,N,C1,B3,,True
chauvinism,NN,0,0,NN,N,Y,N,N,C2,C3,,True
chauvinist,NN,0,0,NN,N,N,N,N,C2,C2,,True
chauvinistic,NN,0,0,NN,N,N,N,N,C3,C2,,False
chaw,NN,0,0,NN,N,N,N,N,C4,NN,,True
cheap,A1,3000,0,NN,Y,N,N,N,A2,A2,,True
cheapen,NN,0,0,NN,N,N,N,N,C3,C1,,True
cheaply,NN,0,4,social_studies,N,Y,N,Y,B3,B3,,False
cheapness,NN,0,0,NN,N,N,N,N,C3,NN,,True
cheapskate,NN,0,0,NN,N,N,N,N,C3,C3,,True
cheat,B1,3000,0,NN,N,N,N,Y,A4,A3,,True
cheater,NN,0,0,NN,N,N,N,N,C2,C1,,True
check,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
checkbook,NN,0,0,NN,N,N,N,N,C2,B3,,True
checker,NN,0,0,NN,N,N,N,N,B3,B2,,True
checkerboard,NN,0,0,NN,N,N,N,N,C4,NN,,True
checklist,NN,0,0,NN,N,Y,N,N,B2,B3,,True
checkmate,NN,0,0,NN,N,N,N,N,C4,NN,,True
checkout,NN,0,0,NN,N,Y,Y,N,C1,C1,,True
checkpoint,NN,0,0,NN,N,N,N,N,B2,B1,,True
checkup,NN,0,0,NN,N,N,Y,N,C2,C1,,True
cheek,B2,5000,0,NN,N,N,N,N,A3,A3,,True
cheekbone,NN,0,0,NN,N,N,N,N,C1,C2,,True
cheekily,NN,0,0,NN,N,N,N,N,C4,NN,,False
cheeky,NN,0,0,NN,N,N,N,N,C1,B3,,True
cheep,NN,0,0,NN,N,N,N,N,C2,NN,,True
cheer,B2,5000,0,NN,N,N,Y,Y,A3,A3,,True
cheerful,B1,3000,6,social_studies,N,N,N,N,B1,B2,,False
cheerfully,NN,0,0,NN,N,N,N,N,B3,C2,,False
cheerfulness,NN,0,0,NN,N,N,N,N,C2,NN,,True
cheerily,NN,0,0,NN,N,N,N,N,C3,NN,,False
cheerio,NN,0,0,NN,N,N,N,N,C3,C1,,True
cheerleader,NN,0,0,NN,N,N,N,N,C1,B2,,True
cheerless,NN,0,0,NN,N,N,N,N,C3,NN,,False
cheery,NN,0,0,NN,N,N,N,N,C1,C1,,True
cheese,A1,3000,0,NN,N,N,N,N,A3,A3,,True
cheeseburger,NN,0,0,NN,N,N,Y,N,C2,C1,,True
cheesecake,NN,0,0,NN,N,N,N,N,C2,C1,,True
cheesecloth,NN,0,0,NN,N,N,N,N,C4,NN,,True
cheesy,NN,0,0,NN,N,N,N,N,C1,B3,,True
cheetah,NN,0,3,science,N,N,N,N,C2,C1,,True
chef,A2,3000,0,NN,N,N,Y,N,B1,B1,,True
chelate,NN,0,0,NN,N,N,N,N,C4,NN,,True
chelonian,NN,0,0,NN,N,N,N,N,C4,NN,,True
chem,NN,0,0,NN,N,Y,N,N,NN,NN,,False
chemical,B1,3000,2,science,Y,N,N,N,A2,A2,,True
chemically,NN,0,4,science,N,Y,N,N,C1,C1,,False
chemiluminescence,NN,0,0,NN,N,N,N,N,C4,NN,,True
chemise,NN,0,0,NN,N,N,N,N,C4,NN,,True
chemist,NN,0,5,science,N,Y,N,N,B1,B2,,True
chemistry,A2,3000,5,science,N,Y,Y,N,A4,A3,,True
chemlab,NN,0,9,science,N,N,N,N,NN,NN,,False
chemo,NN,0,0,NN,N,N,N,N,C2,C1,,False
chemokine,NN,0,0,NN,N,N,N,N,C4,NN,,False
chemosynthesis,NN,0,9,science,N,N,N,N,NN,NN,,True
chemosynthetic,NN,0,9,science,N,N,N,N,NN,NN,,False
chemotaxis,NN,0,0,NN,N,N,N,N,C4,NN,,True
chemotherapeutic,NN,0,0,NN,N,N,N,N,C4,NN,,False
chemotherapy,NN,0,0,NN,N,N,N,N,A4,A4,,True
chenille,NN,0,0,NN,N,N,N,N,C3,C3,,True
cheque,NN,0,0,NN,N,N,N,Y,B1,B1,,True
chequebook,NN,0,0,NN,N,N,N,N,C3,C2,,True
cherish,NN,0,0,NN,N,N,N,N,B2,B2,,True
chernozem,NN,0,9,social_studies,N,N,N,N,NN,NN,,False
cherokee,NN,0,0,NN,N,Y,N,N,NN,NN,,True
cheroot,NN,0,0,NN,N,N,N,N,C4,NN,,True
cherry,NN,0,0,NN,N,N,N,N,B2,B1,,True
chert,NN,0,0,NN,N,N,N,N,C3,C3,,True
cherub,NN,0,0,NN,N,N,N,N,C2,C2,,True
chess,NN,0,0,NN,N,N,N,N,A4,A4,,True
chessboard,NN,0,0,NN,N,N,N,N,C3,C2,,True
chessman,NN,0,0,NN,N,N,N,N,C4,NN,,True
chest,B1,3000,0,NN,N,N,N,N,A3,A3,,True
chesterfield,NN,0,0,NN,N,N,N,N,C4,NN,,True
chestnut,NN,0,0,NN,N,N,N,N,B3,B3,,True
chevron,NN,0,0,NN,N,N,N,N,C4,C3,,True
chew,NN,0,0,NN,N,Y,N,N,B1,B1,,True
chewable,NN,0,0,NN,N,N,N,N,C4,C2,,False
chewy,NN,0,0,NN,N,N,N,N,C2,C1,,True
chi,NN,0,0,NN,N,Y,N,N,C1,C1,,True
chianti,NN,0,0,NN,N,N,N,N,C5,NN,,True
chiaroscuro,NN,0,0,NN,N,N,N,N,C4,NN,,True
chiasmus,NN,0,0,NN,N,N,N,N,C5,C3,,True
chic,NN,0,0,NN,N,N,N,N,B3,C1,,True
chicago,NN,0,0,NN,N,Y,N,N,NN,NN,,True
chicane,NN,0,0,NN,N,N,N,N,C5,NN,,True
chicanery,NN,0,0,NN,N,N,N,N,C3,C2,,True
chick,NN,0,0,NN,N,Y,N,N,B2,B2,,True
chicken,A1,3000,0,NN,N,N,N,N,A3,A2,,True
chickenpox,NN,0,6,science,N,N,N,N,C4,C2,,True
chickenshit,NN,0,0,NN,N,N,N,N,C5,NN,,True
chickpea,NN,0,0,NN,N,N,N,N,C2,C2,,True
chickweed,NN,0,0,NN,N,N,N,N,C4,NN,,True
chicory,NN,0,0,NN,N,N,N,N,C4,NN,,True
chide,NN,0,0,NN,N,N,N,N,C1,C1,,True
chief,B2,3000,2,social_studies,N,N,N,N,A2,A1,,True
chiefly,NN,0,9,general,N,Y,N,N,B2,C1,,False
chieftain,NN,0,0,NN,N,N,N,N,C2,C2,,True
chieftaincy,NN,0,0,NN,N,N,N,N,C4,NN,,True
chiffon,NN,0,0,NN,N,N,N,N,C2,C3,,True
chignon,NN,0,0,NN,N,N,N,N,C4,NN,,True
chihuahua,NN,0,0,NN,N,N,N,N,C5,C2,,True
chilblain,NN,0,0,NN,N,N,N,N,C3,C3,,True
child,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
childbearing,NN,0,0,NN,N,N,N,N,C1,C2,,True
childbirth,NN,0,0,NN,N,N,N,N,B3,B3,,True
childhood,B1,3000,0,NN,N,N,N,N,A2,A3,,True
childish,NN,0,6,social_studies,N,N,N,N,B2,C1,,False
childishly,NN,0,0,NN,N,N,N,N,C4,NN,,False
childishness,NN,0,0,NN,N,N,N,N,C4,NN,,True
childless,NN,0,0,NN,N,N,N,N,C1,C2,,False
childlessness,NN,0,0,NN,N,N,N,N,C3,NN,,True
childlike,NN,0,0,NN,N,N,N,N,C1,C2,,False
childminder,NN,0,0,NN,N,N,N,N,C3,C2,,True
chili,NN,0,0,NN,N,N,N,N,B3,B2,,True
chill,NN,0,0,NN,N,Y,N,N,B1,B1,,True
chiller,NN,0,0,NN,N,N,N,N,C3,C2,,True
chilliness,NN,0,0,NN,N,N,N,N,C4,NN,,True
chilly,NN,0,0,NN,N,N,Y,N,B2,B1,,True
chimaera,NN,0,0,NN,N,N,N,N,C4,NN,,True
chime,NN,0,0,NN,N,N,N,N,B3,B2,,True
chimera,NN,0,0,NN,N,N,N,N,C2,NN,,True
chimeric,NN,0,0,NN,N,N,N,N,C4,NN,,False
chimney,NN,0,0,NN,N,N,N,N,B2,B2,,True
chimp,NN,0,0,NN,N,N,N,N,C1,B3,,True
chimpanzee,NN,0,3,science,N,Y,N,N,C1,B3,,True
chin,NN,0,0,NN,N,N,N,N,B1,B2,,True
china,NN,0,0,NN,N,Y,N,N,B1,B1,,True
chinchilla,NN,0,0,NN,N,N,N,N,C4,NN,,True
chine,NN,0,0,NN,N,N,N,N,C3,NN,,True
chinese,NN,0,0,NN,N,Y,N,N,NN,NN,,True
ching,NN,0,0,NN,N,N,N,N,C5,C2,,False
chink,NN,0,0,NN,N,N,N,N,C2,NN,,True
chinless,NN,0,0,NN,N,N,N,N,C4,NN,,False
chino,NN,0,0,NN,N,N,N,N,C4,NN,,True
chintz,NN,0,0,NN,N,N,N,N,C3,NN,,True
chip,A2,3000,0,NN,N,N,N,N,A2,A2,,True
chipboard,NN,0,0,NN,N,N,N,N,C3,C3,,True
chipmaker,NN,0,0,NN,N,N,N,N,C2,C3,,True
chipmunk,NN,0,2,science,N,N,N,N,C3,C1,,True
chipper,NN,0,0,NN,N,N,N,N,C2,C1,,True
chipset,NN,0,0,NN,N,N,N,N,C2,NN,,True
chiropodist,NN,0,0,NN,N,N,N,N,C3,C2,,True
chiropractic,NN,0,0,NN,N,N,N,N,C3,C2,,True
chiropractor,NN,0,0,NN,N,N,N,N,C2,C1,,True
chirp,NN,0,0,NN,N,N,N,N,C1,C1,,True
chirpy,NN,0,0,NN,N,N,N,N,C3,C3,,True
chirrup,NN,0,0,NN,N,N,N,N,C4,NN,,True
chisel,NN,0,9,science,N,Y,N,N,C1,C1,,True
chit,NN,0,0,NN,N,N,N,N,C2,C2,,True
chitchat,NN,0,0,NN,N,N,N,N,C3,C2,,True
chitin,NN,0,9,science,N,N,N,N,C4,NN,,True
chitter,NN,0,0,NN,N,N,N,N,C4,NN,,True
chivalric,NN,0,0,NN,N,N,N,N,C3,NN,,False
chivalrous,NN,0,9,social_studies,N,N,N,N,C3,NN,,False
chivalry,NN,0,0,NN,N,N,N,N,C1,NN,,True
chive,NN,0,0,NN,N,N,N,N,C2,C2,,True
chlamydia,NN,0,0,NN,N,N,N,N,C3,C2,,True
chloramine,NN,0,0,NN,N,N,N,N,C5,C3,,True
chlorate,NN,0,9,science,N,N,N,N,C5,C3,,True
chloride,NN,0,5,science,N,N,N,N,A4,A4,,True
chlorinate,NN,0,0,NN,N,N,N,N,C3,C2,,True
chlorine,NN,0,4,science,N,N,N,N,B3,B2,,True
chlorite,NN,0,0,NN,N,N,N,N,C4,NN,,True
chlorofluorocarbon,NN,0,9,science,N,N,N,N,C3,NN,,True
chloroform,NN,0,0,NN,N,N,N,N,C2,C2,,True
chlorophyll,NN,0,4,science,N,Y,N,N,C2,C1,,True
chloroplast,NN,0,4,science,N,N,N,N,C3,C2,,True
chloroquine,NN,0,0,NN,N,N,N,N,C5,C2,,True
chlorpromazine,NN,0,0,NN,N,N,N,N,C4,NN,,True
chlortetracycline,NN,0,0,NN,N,N,N,N,C4,NN,,True
choc,NN,0,0,NN,N,N,N,N,C3,C2,,True
chock,NN,0,0,NN,N,N,N,N,C2,C2,,True
chocolate,A1,3000,0,NN,N,N,N,N,A3,A3,,True
choice,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
choir,C1,5000,0,NN,N,N,N,N,B1,B1,,True
choirboy,NN,0,0,NN,N,N,N,N,C3,C3,,True
choke,NN,0,0,NN,N,N,N,N,B1,B1,,True
choker,NN,0,0,NN,N,N,N,N,C3,C2,,True
cholangiography,NN,0,0,NN,N,N,N,N,C4,NN,,True
cholangitis,NN,0,0,NN,N,N,N,N,C3,NN,,False
cholecystectomy,NN,0,0,NN,N,N,N,N,C4,NN,,True
cholecystitis,NN,0,0,NN,N,N,N,N,C4,NN,,False
cholera,NN,0,6,science,N,N,N,N,B3,B2,,True
cholerae,NN,0,9,science,N,N,N,N,NN,NN,,False
choleric,NN,0,0,NN,N,N,N,N,C4,NN,,True
cholesterol,NN,0,6,science,N,N,N,N,B1,B1,,True
cholesteryl,NN,0,0,NN,N,N,N,N,C4,NN,,False
choline,NN,0,0,NN,N,N,N,N,C4,NN,,True
cholinergic,NN,0,0,NN,N,N,N,N,C3,NN,,False
cholinesterase,NN,0,0,NN,N,N,N,N,C4,NN,,True
chomp,NN,0,0,NN,N,N,N,N,C2,C1,,True
chondrite,NN,0,0,NN,N,N,N,N,C3,NN,,True
chondrites,NN,0,0,NN,N,Y,N,N,NN,NN,,False
choose,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
choosy,NN,0,0,NN,N,N,N,N,C3,C2,,True
chop,B2,5000,0,NN,N,N,N,N,B1,B1,,True
chopper,NN,0,0,NN,N,N,N,N,C1,C1,,True
choppy,NN,0,0,NN,N,N,N,N,C2,C1,,True
chopstick,NN,0,0,NN,N,N,N,N,C2,C1,,True
choral,NN,0,0,NN,N,N,N,N,C1,C1,,True
chorale,NN,0,0,NN,N,N,N,N,C3,C3,,True
chord,NN,0,0,NN,N,Y,N,N,B1,B1,,True
chordal,NN,0,0,NN,N,N,N,N,C3,NN,,False
chordate,NN,0,6,science,N,N,N,N,NN,NN,,True
chore,NN,0,0,NN,N,Y,N,N,B2,B2,,True
chorea,NN,0,0,NN,N,N,N,N,C4,NN,,True
choreograph,NN,0,0,NN,N,N,N,N,C1,C1,,True
choreographer,NN,0,0,NN,N,Y,N,N,B3,B3,,True
choreographers,NN,0,0,NN,N,Y,N,N,NN,NN,,False
choreographic,NN,0,0,NN,N,N,N,N,C4,NN,,False
choreography,NN,0,0,NN,N,Y,N,N,C1,C1,,True
chorion,NN,0,0,NN,N,N,N,N,C4,NN,,True
chorionic,NN,0,0,NN,N,N,N,N,C3,NN,,False
chorister,NN,0,0,NN,N,N,N,N,C3,NN,,True
choroid,NN,0,0,NN,N,N,N,N,C4,NN,,True
chortle,NN,0,0,NN,N,N,N,N,C2,NN,,True
chorus,NN,0,0,NN,N,N,N,N,B1,B1,,True
chow,NN,0,0,NN,N,Y,N,N,C2,C1,,True
chowder,NN,0,0,NN,N,N,N,N,C3,C2,,True
christen,NN,0,0,NN,N,N,N,N,C1,B3,,True
christian,NN,0,0,NN,N,Y,N,N,NN,NN,,True
christianity,NN,0,0,NN,N,Y,N,N,NN,NN,,True
christmas,NN,0,0,NN,N,Y,N,N,NN,NN,,True
christopher,NN,0,0,NN,N,Y,N,N,NN,NN,,True
chromate,NN,0,9,science,N,N,N,N,NN,NN,,True
chromatic,NN,0,9,science,N,Y,N,N,C1,NN,,True
chromatid,NN,0,6,science,N,N,N,N,C3,C2,,True
chromatin,NN,0,6,science,N,N,N,N,C2,NN,,True
chromatogram,NN,0,0,NN,N,N,N,N,C4,NN,,True
chromatograph,NN,0,0,NN,N,N,N,N,C4,NN,,True
chromatographic,NN,0,0,NN,N,N,N,N,C4,NN,,False
chromatography,NN,0,9,science,N,N,N,N,C2,C3,,True
chrome,NN,0,0,NN,N,N,N,N,C1,C1,,True
chromite,NN,0,0,NN,N,N,N,N,C4,NN,,True
chromium,NN,0,9,science,N,N,N,N,C2,NN,,True
chromosomal,NN,0,0,NN,N,N,N,N,C1,C2,,False
chromosome,NN,0,5,science,N,N,N,N,A4,A4,,True
chromosphere,NN,0,6,science,N,N,N,N,NN,NN,,True
chronic,C1,5000,0,NN,N,N,Y,N,A4,A4,,True
chronically,NN,0,0,NN,N,N,N,N,C1,B3,,False
chronicle,NN,0,6,social_studies,N,N,N,N,B2,B2,,True
chronicler,NN,0,0,NN,N,N,N,N,C1,C2,,True
chronological,NN,0,6,general,N,Y,N,N,B3,C1,,False
chronologically,NN,0,0,NN,N,N,N,N,C1,C1,,False
chronology,NN,0,0,NN,N,N,N,N,B3,C1,,True
chronometer,NN,0,0,NN,N,N,N,N,C3,C3,,True
chrysalis,NN,0,9,science,N,N,N,N,C3,NN,,True
chrysanthemum,NN,0,0,NN,N,N,N,N,C2,NN,,True
chub,NN,0,0,NN,N,N,N,N,C1,NN,,True
chubby,NN,0,0,NN,N,Y,N,N,C1,C1,,True
chuck,NN,0,0,NN,N,Y,N,N,B2,B1,,True
chuckle,NN,0,0,NN,N,N,N,N,B2,B2,,True
chuff,NN,0,0,NN,N,N,N,N,C2,C1,,True
chug,NN,0,0,NN,N,N,N,N,C1,C1,,True
chukka,NN,0,0,NN,N,N,N,N,C4,NN,,True
chum,NN,0,0,NN,N,N,N,N,C1,C2,,True
chummy,NN,0,0,NN,N,N,N,N,C3,C3,,True
chump,NN,0,0,NN,N,N,N,N,C3,C2,,True
chunk,C1,5000,0,NN,Y,Y,N,Y,A4,A4,,True
chunky,NN,0,0,NN,N,N,N,N,C1,C1,,True
church,A2,3000,3,social_studies,N,N,N,N,A1,A1,,True
churchgoer,NN,0,0,NN,N,N,N,N,C2,C1,,True
churchgoing,NN,0,0,NN,N,N,N,N,C3,C3,,False
churchill,NN,0,0,NN,N,Y,N,N,NN,NN,,True
churchman,NN,0,0,NN,N,N,N,N,C2,NN,,True
churchwarden,NN,0,0,NN,N,N,N,N,C3,NN,,True
churchyard,NN,0,0,NN,N,N,N,N,B3,C2,,True
churlish,NN,0,0,NN,N,N,N,N,C2,NN,,False
churn,NN,0,0,NN,N,N,N,N,B2,B2,,True
chute,NN,0,0,NN,N,N,N,N,C1,C1,,True
chutney,NN,0,0,NN,N,N,N,N,C2,C2,,True
cicada,NN,0,0,NN,N,N,N,N,C2,C2,,True
cichlid,NN,0,0,NN,N,N,N,N,C2,NN,,True
cider,NN,0,0,NN,N,Y,N,N,B3,B2,,True
cigar,NN,0,0,NN,N,N,N,N,B1,B1,,True
cigarette,A2,3000,0,NN,N,N,N,N,A3,A2,,True
cilantro,NN,0,0,NN,N,N,N,N,C3,C2,,True
ciliary,NN,0,0,NN,N,N,N,N,C4,NN,,False
ciliata,NN,0,0,NN,N,Y,N,N,NN,NN,,True
